utterance_id,recording_id,recording,start,end,speaker,gender,text
F1306045770-230065669_2149373-505055671_1612837833-GB-F-002,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,12.226,14.969,F1306045770,f,FEELING FEELINGS I NEVER FELT
F1306045770-230065669_2149373-505055671_1612837833-GB-F-003,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,16.705,19.824,F1306045770,f,THE WAY YOU GOT ME UNDER YOUR SPELL
F1306045770-230065669_2149373-505055671_1612837833-GB-F-005,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,21.432,24.14,F1306045770,f,DON'T YOU KEEP IT ALL TO YOURSELF
F1306045770-230065669_2149373-505055671_1612837833-GB-F-013,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,44.449,55.419,F1306045770,f,JUST A TOUCH OF YOUR LOVE IS ENOUGH TO KNOCK ME OFF OF MY FEET ALL WEEK JUST A TOUCH OF YOUR LO OVE JUST A TOUCH OF YOUR LO OVE JUST A TOUCH OF YOUR LOVE IS ENOUGH
F1306045770-230065669_2149373-505055671_1612837833-GB-F-018,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,55.55,63.135,F1306045770,f,TO TAKE CONTROL OF MY WHOLE BODY JUST A TOUCH OF YOUR LO OVE JUST A TOUCH OF YOUR LO OVE JUST A TOUCH OF YOUR LOVE IS ENOUGH
F1306045770-230065669_2149373-505055671_1612837833-GB-F-024,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,67.993,69.543,F1306045770,f,JUST A TOUCH OF YOUR LO OVE
F1306045770-230065669_2149373-505055671_1612837833-GB-F-025,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,69.812,71.885,F1306045770,f,JUST A TOUCH OF YOUR LO OVE
F1306045770-230065669_2149373-505055671_1612837833-GB-F-026,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,72.145,82.089,F1306045770,f,JUST A TOUCH OF YOUR LOVE IS ENOUGH TO TAKE CONTROL OF MY WHOLE BODY JUST A TOUCH OF YOUR LO OVE JUST A TOUCH OF YOUR LO HEY OVE PHOTOGRAPH WITH NO T SHIRT ON
F1306045770-230065669_2149373-505055671_1612837833-GB-F-034,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,89.653,91.99,F1306045770,f,WAIT SO LONG I PROMISE TO KEEP THIS A
F1306045770-230065669_2149373-505055671_1612837833-GB-F-039,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,100.644,103.184,F1306045770,f,SO WON'T YOU TAKE IT I FEEL LIKE
F1306045770-230065669_2149373-505055671_1612837833-GB-F-040,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,103.87,108.011,F1306045770,f,FOR THE FIRST TIME I AM NOT FAKING
F1306045770-230065669_2149373-505055671_1612837833-GB-F-041,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,108.599,109.882,F1306045770,f,FINGERS ON MY BUTTONS
F1306045770-230065669_2149373-505055671_1612837833-GB-F-042,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,109.979,112.502,F1306045770,f,AND NOW YOU'RE PLAYING
F1306045770-230065669_2149373-505055671_1612837833-GB-F-043,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,113.184,119.859,F1306045770,f,MASTER OF ANTICIPATION DON'T YOU KEEP IT ALL TO YOURSELF TO YOURSELF JUST A TOUCH OF YOUR LOVE IS ENOUGH
F1306045770-230065669_2149373-505055671_1612837833-GB-F-049,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,124.55,126.005,F1306045770,f,JUST A TOUCH OF YOUR LOVE JUST A TOUCH
F1306045770-230065669_2149373-505055671_1612837833-GB-F-050,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,126.304,133.61,F1306045770,f,JUST A TOUCH OF YOUR LOVE JUST A TOUCH JUST A TOUCH OF YOUR LOVE IS ENOUGH TO TAKE CONTROL OF MY WHOLE BODY JUST A TOUCH OF YOUR LO OVE
F1306045770-230065669_2149373-505055671_1612837833-GB-F-054,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,133.953,140.043,F1306045770,f,JUST A TOUCH JUST A TOUCH JUST A TOUCH OF YOUR LO OVE JUST A TOUCH JUST A TOUCH JUST A TOUCH OF YOUR LOVE IS ENOUGH
F1306045770-230065669_2149373-505055671_1612837833-GB-F-059,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,140.195,157.161,F1306045770,f,TO KNOCK ME OFF OF MY FEET ALL WEEK KNOCK ME OFF MY FEET JUST A TOUCH OF YOUR LOVE HEY JUST A TOUCH OF YOUR LOVE HEY JUST A TOUCH OF YOUR LOVE IS ENOUGH TO TAKE CONTROL OF MY WHOLE BODY BODY JUST A TOUCH OF YOUR LOVE HEY JUST A TOUCH OF YOUR LO OVE AND NOW MY WHOLE WEEK MY
F1306045770-230065669_2149373-505055671_1612837833-GB-F-071,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,161.87,163.429,F1306045770,f,CAN YOU SEE ME GLOWING
F1306045770-230065669_2149373-505055671_1612837833-GB-F-072,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,163.627,183.045,F1306045770,f,THAT'S HOW I FEEL FEEL AND I'M NOT AFRAID TO FADE INTO EMOTIONS YEAH 'CAUSE I KNOW THAT THIS COULD BE SOMETHING REAL OOH JUST A TOUCH OF YOUR LOVE IS ENOUGH TO KNOCK ME OFF OF MY FEET ALL WEEK JUST A TOUCH OF YOUR LO OVE JUST A TOUCH OF YOUR LO OVE
F1306045770-230065669_2149373-505055671_1612837833-GB-F-084,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,183.389,184.895,F1306045770,f,JUST A TOUCH
F1306045770-230065669_2149373-505055671_1612837833-GB-F-085,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,185.66,187.23,F1306045770,f,JUST A TOUCH OF YOUR LOVE IS ENOUGH
F1306045770-230065669_2149373-505055671_1612837833-GB-F-086,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,187.279,194.582,F1306045770,f,TO TAKE CONTROL OF MY WHOLE BODY BODY JUST A TOUCH OF YOUR LO OVE ONLY A TOUCH OF YOUR LOVE JUST A TOUCH OF YOUR LOVE WANT A TOUCH OF YOUR
F1306045770-230065669_2149373-505055671_1612837833-GB-F-093,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,195.071,200.137,F1306045770,f,JUST A TOUCH OF YOUR LOVE IS ENOUGH TO KNOCK ME OFF OF MY FEET ALL WEEK JUST A TOUCH OF YOUR
F1306045770-230065669_2149373-505055671_1612837833-GB-F-096,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,200.247,201.305,F1306045770,f,LOVE HEY JUST A TOUCH
F1306045770-230065669_2149373-505055671_1612837833-GB-F-099,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,202.582,204.054,F1306045770,f,LOVE HEY JUST A TOUCH
F1306045770-230065669_2149373-505055671_1612837833-GB-F-101,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,204.488,207.338,F1306045770,f,JUST A TOUCH OF YOUR LOVE IS ENOUGH TO TAKE CONTROL OF MY WHOLE BODY
F1306045770-230065669_2149373-505055671_1612837833-GB-F-104,230065669_2149373-505055671_1612837833-GB-F-1306045770,GB/GBVocals/230065669_2149373-505055671_1612837833-GB-F-1306045770.m4a,209.177,213.693,F1306045770,f,JUST A TOUCH OF YOUR LOVE HEY JUST A TOUCH OF YOUR LO OVE
M556909673-230065669_2149373-556914004_1604500758-GB-M-001,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,6.995,10.079,M556909673,m,YOU AND I AND NOBODY ELSE
M556909673-230065669_2149373-556914004_1604500758-GB-M-002,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,12.051,14.748,M556909673,m,FEELING FEELINGS I NEVER FELT
M556909673-230065669_2149373-556914004_1604500758-GB-M-003,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,16.612,20.337,M556909673,m,THE WAY YOU GOT ME UNDER YOUR SPELL
M556909673-230065669_2149373-556914004_1604500758-GB-M-005,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,21.387,24.166,M556909673,m,DON'T YOU KEEP IT ALL TO YOURSELF
M556909673-230065669_2149373-556914004_1604500758-GB-M-006,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,25.389,27.826,M556909673,m,SO WON'T YOU TAKE IT I FEEL LIKE
M556909673-230065669_2149373-556914004_1604500758-GB-M-007,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,28.38,32.507,M556909673,m,FOR THE FIRST TIME I AM NOT FAKING
M556909673-230065669_2149373-556914004_1604500758-GB-M-008,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,33.25,34.783,M556909673,m,FINGERS ON MY BUTTONS
M556909673-230065669_2149373-556914004_1604500758-GB-M-009,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,34.832,37.217,M556909673,m,AND NOW YOU'RE PLAYING
M556909673-230065669_2149373-556914004_1604500758-GB-M-010,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,37.906,39.162,M556909673,m,MASTER OF ANTICIPATION
M556909673-230065669_2149373-556914004_1604500758-GB-M-012,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,39.618,42.91,M556909673,m,DON'T YOU KEEP IT ALL TO YOURSELF
M556909673-230065669_2149373-556914004_1604500758-GB-M-013,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,44.475,50.468,M556909673,m,JUST A TOUCH OF YOUR LOVE IS ENOUGH TO KNOCK ME OFF OF MY FEET ALL WEEK JUST A TOUCH OF YOUR LO OVE
M556909673-230065669_2149373-556914004_1604500758-GB-M-016,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,50.893,55.364,M556909673,m,JUST A TOUCH OF YOUR LO OVE JUST A TOUCH OF YOUR LOVE IS ENOUGH
M556909673-230065669_2149373-556914004_1604500758-GB-M-018,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,55.444,69.433,M556909673,m,TO TAKE CONTROL OF MY WHOLE BODY JUST A TOUCH OF YOUR LO OVE JUST A TOUCH OF YOUR LO OVE JUST A TOUCH OF YOUR LOVE IS ENOUGH TO KNOCK ME OFF OF MY FEET ALL WEEK JUST A TOUCH OF YOUR LO OVE
M556909673-230065669_2149373-556914004_1604500758-GB-M-025,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,69.721,71.872,M556909673,m,JUST A TOUCH OF YOUR LO OVE
M556909673-230065669_2149373-556914004_1604500758-GB-M-026,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,72.083,81.857,M556909673,m,JUST A TOUCH OF YOUR LOVE IS ENOUGH TO TAKE CONTROL OF MY WHOLE BODY JUST A TOUCH OF YOUR LO OVE JUST A TOUCH OF YOUR LO HEY OVE
M556909673-230065669_2149373-556914004_1604500758-GB-M-031,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,82.727,85.297,M556909673,m,PHOTOGRAPH WITH NO T SHIRT ON
M556909673-230065669_2149373-556914004_1604500758-GB-M-032,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,87.33,88.73,M556909673,m,WHY YOU MAKING ME WAIT
M556909673-230065669_2149373-556914004_1604500758-GB-M-033,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,88.866,90.283,M556909673,m,SO LONG
M556909673-230065669_2149373-556914004_1604500758-GB-M-036,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,92.528,99.863,M556909673,m,SECRET I'LL NEVER TELL BUT DON'T YOU KEEP IT ALL TO YOURSELF
M556909673-230065669_2149373-556914004_1604500758-GB-M-039,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,100.651,103.329,M556909673,m,SO WON'T YOU TAKE IT I FEEL LIKE
M556909673-230065669_2149373-556914004_1604500758-GB-M-040,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,103.876,115.173,M556909673,m,FOR THE FIRST TIME I AM NOT FAKING FINGERS ON MY BUTTONS AND NOW YOU'RE PLAYING MASTER OF ANTICIPATION
M556909673-230065669_2149373-556914004_1604500758-GB-M-044,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,115.261,156.484,M556909673,m,DON'T YOU KEEP IT ALL TO YOURSELF TO YOURSELF JUST A TOUCH OF YOUR LOVE IS ENOUGH TO KNOCK ME OFF OF MY FEET ALL WEEK JUST A TOUCH OF YOUR LOVE JUST A TOUCH JUST A TOUCH OF YOUR LOVE JUST A TOUCH JUST A TOUCH OF YOUR LOVE IS ENOUGH TO TAKE CONTROL OF MY WHOLE BODY JUST A TOUCH OF YOUR LO OVE JUST A TOUCH JUST A TOUCH JUST A TOUCH OF YOUR LO OVE JUST A TOUCH JUST A TOUCH JUST A TOUCH OF YOUR LOVE IS ENOUGH TO KNOCK ME OFF OF MY FEET ALL WEEK KNOCK ME OFF MY FEET JUST A TOUCH OF YOUR LOVE HEY JUST A TOUCH OF YOUR LOVE HEY JUST A TOUCH OF YOUR LOVE IS ENOUGH TO TAKE CONTROL OF MY WHOLE BODY BODY JUST A TOUCH OF YOUR LOVE HEY JUST A TOUCH OF YOUR LO OVE
M556909673-230065669_2149373-556914004_1604500758-GB-M-069,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,157.073,165.705,M556909673,m,AND NOW MY WHOLE WEEK MY WHOLE WEEK IS GOLDEN YEAH CAN YOU SEE ME GLOWING THAT'S HOW I FEEL FEEL
M556909673-230065669_2149373-556914004_1604500758-GB-M-074,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,167.884,170.67,M556909673,m,FADE INTO EMOTIONS YEAH
M556909673-230065669_2149373-556914004_1604500758-GB-M-075,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,171.25,172.809,M556909673,m,'CAUSE I KNOW THAT THIS COULD
M556909673-230065669_2149373-556914004_1604500758-GB-M-076,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,172.926,175.043,M556909673,m,BE SOMETHING REAL OOH
M556909673-230065669_2149373-556914004_1604500758-GB-M-079,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,176.417,177.729,M556909673,m,JUST A TOUCH OF YOUR LOVE IS ENOUGH
M556909673-230065669_2149373-556914004_1604500758-GB-M-080,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,177.8,185.244,M556909673,m,TO KNOCK ME OFF OF MY FEET ALL WEEK JUST A TOUCH OF YOUR LO OVE JUST A TOUCH OF YOUR LO OVE JUST A TOUCH
M556909673-230065669_2149373-556914004_1604500758-GB-M-085,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,185.606,200.595,M556909673,m,JUST A TOUCH OF YOUR LOVE IS ENOUGH TO TAKE CONTROL OF MY WHOLE BODY BODY JUST A TOUCH OF YOUR LO OVE ONLY A TOUCH OF YOUR LOVE JUST A TOUCH OF YOUR LOVE WANT A TOUCH OF YOUR JUST A TOUCH OF YOUR LOVE IS ENOUGH TO KNOCK ME OFF OF MY FEET ALL WEEK JUST A TOUCH OF YOUR LOVE HEY
M556909673-230065669_2149373-556914004_1604500758-GB-M-097,230065669_2149373-556914004_1604500758-GB-M-556909673,GB/GBVocals/230065669_2149373-556914004_1604500758-GB-M-556909673.m4a,200.629,214.307,M556909673,m,JUST A TOUCH JUST A TOUCH OF YOUR LOVE HEY JUST A TOUCH JUST A TOUCH OF YOUR LOVE IS ENOUGH TO TAKE CONTROL OF MY WHOLE BODY OH YEAH JUST A TOUCH OF YOUR LOVE HEY JUST A TOUCH OF YOUR LO OVE
F62278691-234595993_172406-1250224939_1633166946-GB-F-005,234595993_172406-1250224939_1633166946-GB-F-62278691,GB/GBVocals/234595993_172406-1250224939_1633166946-GB-F-62278691.m4a,33.049,40.284,F62278691,f,WHAT'S GOING ON IN THAT BEAUTIFUL MIND I'M ON YOUR MAGICAL MYSTERY RIDE
F62278691-234595993_172406-1250224939_1633166946-GB-F-007,234595993_172406-1250224939_1633166946-GB-F-62278691,GB/GBVocals/234595993_172406-1250224939_1633166946-GB-F-62278691.m4a,40.742,48.21,F62278691,f,AND I'M SO DIZZY DON'T KNOW WHAT HIT ME BUT I'LL BE ALRIGHT
F62278691-234595993_172406-1250224939_1633166946-GB-F-010,234595993_172406-1250224939_1633166946-GB-F-62278691,GB/GBVocals/234595993_172406-1250224939_1633166946-GB-F-62278691.m4a,48.927,52.359,F62278691,f,MY HEAD'S UNDER WATER
F62278691-234595993_172406-1250224939_1633166946-GB-F-011,234595993_172406-1250224939_1633166946-GB-F-62278691,GB/GBVocals/234595993_172406-1250224939_1633166946-GB-F-62278691.m4a,52.379,55.639,F62278691,f,BUT I'M BREATHING FINE
F62278691-234595993_172406-1250224939_1633166946-GB-F-013,234595993_172406-1250224939_1633166946-GB-F-62278691,GB/GBVocals/234595993_172406-1250224939_1633166946-GB-F-62278691.m4a,56.739,61.349,F62278691,f,YOU'RE CRAZY AND I'M OUT OF MY MIND
F62278691-234595993_172406-1250224939_1633166946-GB-F-014,234595993_172406-1250224939_1633166946-GB-F-62278691,GB/GBVocals/234595993_172406-1250224939_1633166946-GB-F-62278691.m4a,62.351,64.915,F62278691,f,CAUSE ALL OF ME
F62278691-234595993_172406-1250224939_1633166946-GB-F-015,234595993_172406-1250224939_1633166946-GB-F-62278691,GB/GBVocals/234595993_172406-1250224939_1633166946-GB-F-62278691.m4a,65.253,68.665,F62278691,f,LOVES ALL OF YOU
F62278691-234595993_172406-1250224939_1633166946-GB-F-016,234595993_172406-1250224939_1633166946-GB-F-62278691,GB/GBVocals/234595993_172406-1250224939_1633166946-GB-F-62278691.m4a,69.167,72.123,F62278691,f,LOVE YOUR CURVES AND ALL YOUR EDGES
F62278691-234595993_172406-1250224939_1633166946-GB-F-017,234595993_172406-1250224939_1633166946-GB-F-62278691,GB/GBVocals/234595993_172406-1250224939_1633166946-GB-F-62278691.m4a,73.058,76.163,F62278691,f,ALL YOUR PERFECT IMPERFECTIONS GIVE YOUR ALL TO ME
F62278691-234595993_172406-1250224939_1633166946-GB-F-020,234595993_172406-1250224939_1633166946-GB-F-62278691,GB/GBVocals/234595993_172406-1250224939_1633166946-GB-F-62278691.m4a,84.432,87.394,F62278691,f,YOU'RE MY END AND MY BEGINNING
F62278691-234595993_172406-1250224939_1633166946-GB-F-021,234595993_172406-1250224939_1633166946-GB-F-62278691,GB/GBVocals/234595993_172406-1250224939_1633166946-GB-F-62278691.m4a,88.271,91.191,F62278691,f,EVEN WHEN I LOSE I'M WINNING
F62278691-234595993_172406-1250224939_1633166946-GB-F-024,234595993_172406-1250224939_1633166946-GB-F-62278691,GB/GBVocals/234595993_172406-1250224939_1633166946-GB-F-62278691.m4a,99.524,107.463,F62278691,f,AND YOU GIVE ME ALL ALL OF YOU
